Ciudad de Buenos Aires,Privado,Urbano,Comuna 11,02111,CIUDAD DE BUENOS AIRES,02111001,0202552,020255200,EL JARDIN DE LA CUADRA,EMILIO LAMARCA 3136 VILLA DEL PARQUE ,C1417,011,4502-9633,direccion@eljardindelacuadra.edu.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 15,02115,CIUDAD DE BUENOS AIRES,02115001,0202553,020255300,JAKAIRA CENTRO PARA MADRES Y PADRES ADOLESCENTES,AVDA. DORREGO 552 CHACARITA ,C1414,011,4854-5723,JAKAIRA@FUNDACIONKALEIDOS.ORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202555,020255500,LIBERTAD,AVDA. COMODORO PY 2055 RETIRO ,C1104,011,4317-2000 INT 2983,ESCUELAINFANTILLIBERTAD@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202557,020255700,NEWLAND COLLEGE,AVDA. LEOPOLDO MARECHAL 1092 CABALLITO ,C1416,011,4982-5745,KINDER@NEWLANDCOLLEGE.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 3,02103,CIUDAD DE BUENOS AIRES,02103001,0202558,020255800,ESCUELA INFANTIL LORIA,SANCHEZ DE LORIA 238 BALVANERA ,C1170,011,4957-0351,paogaetmank@gmail.com   /    escuelainfantilloria@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202561,020256100,EL MUNDO DE LOS BAJITOS,BAUNESS 2328 VILLA URQUIZA ,C1431,011,4522-7231,MUNDODELOSBAJITOS2006@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 3,02103,CIUDAD DE BUENOS AIRES,02103001,0202562,020256200,JARDIN EL ARCA DE NOE,AVDA. JUAN DE GARAY 3180 SAN CRISTOBAL ,C1256,011,4911-0432,ELARCADENOE16@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 15,02115,CIUDAD DE BUENOS AIRES,02115001,0202564,020256400,NARANJITAS,LAVALLEJA 669 VILLA CRESPO ,C1414,011,4856-5611,NARANJITASESCUELAINFANTIL@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 11,02111,CIUDAD DE BUENOS AIRES,02111001,0202565,020256500,JARDIN ANDY PANDA,MELINCUE 3161 VILLA DEL PARQUE ,C1417,011,4503-4639,ANDYPANDAJARDIN@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 4,02104,CIUDAD DE BUENOS AIRES,02104001,0202567,020256700,PIMPINELA,LYNCH 3735 NUEVA POMPEYA ,C1437,011,4911-8088,JARDINPIMPINELA@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 10,02110,CIUDAD DE BUENOS AIRES,02110001,0202571,020257100,PATIO DEL SOL,ESPRONCEDA 2720 VILLA REAL ,C1419,011,4641-8617,JARDINPATIODELSOL@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 10,02110,CIUDAD DE BUENOS AIRES,02110001,0202572,020257200,SWEETY GARDEN,MARCOS SASTRE 6024 VERSALLES ,C1408,011,20913675,SWEETYGARDEN2010@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 13,02113,CIUDAD DE BUENOS AIRES,02113001,0202576,020257600,OMBLIGUITOS,BESARES 2213 NUÑEZ ,C1429,011,4701-5746,info.ombliguitos@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 2,02102,CIUDAD DE BUENOS AIRES,02102001,0202579,020257900,MORNING GLORY,URUGUAY 1286 RECOLETA ,C1016,011,4816-9558,RECEPCION@MGLORY.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202581,020258100,EL TOPITO,TTE. GRAL. JUAN DOMINGO PERON 664 SAN NICOLAS TERCER PISO,C1038,011,4326-2543,JARDINMATERNALELTOPITO@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 7,02107,CIUDAD DE BUENOS AIRES,02107001,0202585,020258500,EL MUNDO DE LOS BAJITOS,BEAUCHEF 1050 PARQUE CHACABUCO ,C1424,011,4926-0419,MUNDO_BAJITOS@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 3,02103,CIUDAD DE BUENOS AIRES,02103001,0202586,020258600,EL LIBRO MAGICO,ADOLFO ALSINA 1926 BALVANERA ,C1090,011,4952-4050/4878-1749,ELLIBROMAGICO@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202587,020258700,ESCUELA INFANTIL EN MARCHA ESTOY,PLANES 973 CABALLITO ,C1405,011,4586-3879,ENMARCHAESTOY@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202589,020258900,DEJANDO HUELLAS JARDIN MATERNAL DE LA CANCILLERIA ARGENTINA,BASAVILBASO 1212 RETIRO MIN. REL. EXT. COM. INTER. Y CULTO,C1006,011,4819-7363/8161,JARDIN@MRECIC.GOV.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202590,020259000,SNOOPY,NEUQUEN 1554 CABALLITO ,C1406,011,4431-6136,PUEBLOAZUL@FIBERTEL.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202591,020259100,ESCUELA INFANTIL COCCOLINO,ALTOLAGUIRRE 2140 VILLA URQUIZA ,C1431,011,4521-1641,INFO@COCCOLINO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 10,02110,CIUDAD DE BUENOS AIRES,02110001,0202593,020259300,LA TORTUGA D'ARTAGNAN,CORTINA 40 VILLA LURO ,C1407,011,4635-4888,LATORTUGADARTAGNAN@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 14,02114,CIUDAD DE BUENOS AIRES,02114001,0202595,020259500,ESCUELA INFANTIL QUERUBINES,ANGEL JUSTINIANO CARRANZA 2390 PALERMO ,C1425,011,4776-2356,ESCUELAINFANTILQUERUBINES@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202596,020259600,MI JARDIN,AVDA. DE LOS CONSTITUYENTES 6035 VILLA URQUIZA ,C1431,011,4571-2608,CONSTITUYENTES@ESCUELAMIJARDIN.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 9,02109,CIUDAD DE BUENOS AIRES,02109001,0202599,020259900,JARDIN CARAMELITO'S,MARTINIANO LEGUIZAMON 224 LINIERS ,C1408,011,4641-4029,JARDINCARAMELITOS@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 15,02115,CIUDAD DE BUENOS AIRES,02115001,0202601,020260100,EN BUSCA DEL SOL,ALMTE. FRANCISCO J. SEGUI 2344 PATERNAL ,C1416,011,4584-1436,ENBUSCADELSOLJARDINMATERNAL@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202605,020260500,JARDIN SANTA CLARA,ADOLFO ALSINA 344 MONTSERRAT ,C1087,011,4331-4144,nuevosantaclara@gmail.com,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202608,020260800,LIHUEN JARDIN MATERNAL,AVDA. CORDOBA 762 SAN NICOLAS ,C1054,011,4325-6333,LIHUENJARDINMATERNAL@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 8,02108,CIUDAD DE BUENOS AIRES,02108001,0202610,020261000,AYMARA,AVDA. PIEDRA BUENA 5028 VILLA RIACHUELO ,C1439,011,4604-0311,MAYMARA06@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 14,02114,CIUDAD DE BUENOS AIRES,02114001,0202612,020261200,MI TIEMPO,BULNES 2585 PALERMO ,C1425,011,4802-3262,jardinmitiempo@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 5,02105,CIUDAD DE BUENOS AIRES,02105001,0202614,020261400,TIEMPO DE JUEGO,TTE. JUAN DOMINGO PERoN 3964 ALMAGRO ,C1192,011,4983-1221,TIEMPODEJUEGO@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 2,02102,CIUDAD DE BUENOS AIRES,02102001,0202617,020261700,JARDIN DEL PASAJE ,VICENTE LOPEZ 1671 RECOLETA ,C1018,011,4812-0759,contacto@sweetyskindergarten.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 15,02115,CIUDAD DE BUENOS AIRES,02115001,0202619,020261900,MOTRICHICOS,TRONADOR 1015 VILLA ORTUZAR ,C1427,011,4554-1922,INFOMOTRICHICOS@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202620,020262000,ASOC. CIVIL JARDIN MATERNAL DR ALFREDO PRAT,SAN MARTIN 137 SAN NICOLAS 4º A,C1004,011,4347-0283,ALFREDOPRATDIRECCION@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 13,02113,CIUDAD DE BUENOS AIRES,02113001,0202622,020262200,JARDIN DE LOS CAMINOS,MENDOZA 3644 BELGRANO ,C1430,011,4542-8526,INFO@JARDINDELOSCAMINOS.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 13,02113,CIUDAD DE BUENOS AIRES,02113001,0202623,020262300,JARDIN TA-TE-TI NUNEZ,MANZANARES 2201 NUÑEZ ,C1429,011,4703-3365,JARDIN_TATETINUÑEZ@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 14,02114,CIUDAD DE BUENOS AIRES,02114001,0202624,020262400,COLEGIO DE LOS NIÑOS,Malabia 2370 PALERMO ,C1425,011,4832-2809/2409,JARDINMATERNAL@CHILDRENS-BOSTON.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 9,02109,CIUDAD DE BUENOS AIRES,02109001,0202626,020262600,RAYITO DE SOL,CORVALAN 725 MATADEROS ,C1440,011,4635-7468/9357,verchu22@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 15,02115,CIUDAD DE BUENOS AIRES,02115001,0202628,020262800,BURBUJITAS,ARGERICH 3940 AGRONOMIA ,C1419,011,4572-1146,BURBUJITAS2002@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 14,02114,CIUDAD DE BUENOS AIRES,02114001,0202630,020263000,ESCUELA INFANTIL CINCO SOLES,ZAPATA 50 PALERMO ,C1426,011,4771-9030,INFO@ESCUELAJARDIN5SOLES.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 7,02107,CIUDAD DE BUENOS AIRES,02107001,0202633,020263300,EL RINCON DEL DUENDE,BACACAY 2561 FLORES ,C1406,011,4611-8603,INFO@RINCONDELDUENDE.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 7,02107,CIUDAD DE BUENOS AIRES,02107001,0202634,020263400,ESCUELA INFANTIL COSAS DE CHICOS,PAEZ 2268 FLORES ,C1406,011,4631-6397,ESCUELAINFANTILCOSASDECHICOS@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202635,020263500,SURICATAS ESCUELA INFANTIL,BUCARELLI 2345 VILLA URQUIZA 2347,C1431,011,4521-1336,INFORMES@JARDINSURICATAS.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 14,02114,CIUDAD DE BUENOS AIRES,02114001,0202636,020263600,ESCUELA INFANTIL LA TORTUGA JUANOLA,DR. EMILIO RAVIGNANI 1978 PALERMO ,C1416,011,7533-7053,INFORMES@LATORTUGAJUANOLA.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 2,02102,CIUDAD DE BUENOS AIRES,02102001,0202637,020263700,EL PRINCIPITO,AVDA. GRAL. LAS HERAS 2966 RECOLETA ,C1425,011,4803-0942,INFO@EL-PRINCIPITO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 11,02111,CIUDAD DE BUENOS AIRES,02111001,0202638,020263800,ESCUELA INFANTIL CON-VIVENCIAS,SAN NICOLAS 3739 VILLA DEVOTO 3743,C1419,011,4504-2003/4501-5800,ADMINISTRACION@JARDINCONVIVENCIAS.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 7,02107,CIUDAD DE BUENOS AIRES,02107001,0202639,020263900,SOÑAR JUNTOS,BEAUCHEF 948 PARQUE CHACABUCO ,C1424,011,4922-4561,INFO@SOÑARJUNTOS.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 9,02109,CIUDAD DE BUENOS AIRES,02109001,0202640,020264000,JARDIN MATERNO INFANTIL DULCE JARDIN,OLIDEN 1385 MATADEROS ,C1440,011,4687-6098,MDULCEJARDIN@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202643,020264300,TORTUGA VIAJERA,AVDA. TRIUNVIRATO 4445 VILLA URQUIZA ,C1431,011,4521-0150,JARDINTORTUGAVIAJERA@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 5,02105,CIUDAD DE BUENOS AIRES,02105001,0202644,020264400,ESCUELA INFANTIL CYBERPIBES,AVDA. SAN JUAN 3788 BOEDO ,C1233,011,4926-2221,CYBERPIBES10@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 13,02113,CIUDAD DE BUENOS AIRES,02113001,0202646,020264600,MAGIC ROOM,VIDAL 2169 BELGRANO ,C1428,011,3964-2818,MAGICROOM@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 3,02103,CIUDAD DE BUENOS AIRES,02103001,0202648,020264800,JARDIN DE INFANTES PATATIN,COMBATE DE LOS POZOS 1143 SAN CRISTOBAL ,C1222,011,4304-1386,ESCUELAINFANTILPATATIN@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 4,02104,CIUDAD DE BUENOS AIRES,02104001,0202652,020265200,ESCUELA INFANTIL MI GRUPITO,DEAN FUNES 1971 PARQUE PATRICIOS ,C1244,011,4943-3882/6277,MIGRUPITOJARDIN@HOTMAIL.COM,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 2,02102,CIUDAD DE BUENOS AIRES,02102001,0202653,020265300,JARDIN PAU-PAU,BILLINGHURST 2478 RECOLETA ,C1425,011,4802-5221,JARDINPAUPAU@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 10,02110,CIUDAD DE BUENOS AIRES,02110001,0202655,020265500,GARABATOS,BERMUDEZ 1981 MONTE CASTRO ,C1417,011,4567-9027,PULGIOMI@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202656,020265600,MIS PRIMEROS AÑOS,AVDA. SAN MARTIN 2070 CABALLITO ,C1416,011,4585-4007,SILVANAG55@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 13,02113,CIUDAD DE BUENOS AIRES,02113001,0202659,020265900,LOS ALMENDROS,AMENABAR 1084 COLEGIALES ,C1426,011,4789-0666,INFO@LOSALMENDROS.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202662,020266200,JARDIN MATERNO INFANTIL OSECAC CENTRO,TUCUMAN 1756 SAN NICOLAS ,C1050,011,4371-1691,JARDIN_CENTRO@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 7,02107,CIUDAD DE BUENOS AIRES,02107001,0202663,020266300,CON OJOS DE NIÑO,RIVERA INDARTE 319 FLORES ,C1406,011,4612-4446,INFO@CONOJOSDENINIO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 8,02108,CIUDAD DE BUENOS AIRES,02108001,0202665,020266500,LOS MARINERITOS,TABARE 6473 VILLA RIACHUELO ,C1439,011,4605-0492,VEROVE-74@HOTMAIL.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202670,020267000,ESCUELA INFANTIL JARPADIMPI,AVDA. PEDRO GOYENA 1043 CABALLITO ,C1424,011,4431-8035,JARDINJARPADIMPI@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 14,02114,CIUDAD DE BUENOS AIRES,02114001,0202672,020267200,AZUL NARANJA,GUEMES 4086 PALERMO ,C1425,011,4832-8990,AZULNARANJAJARDIN@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 11,02111,CIUDAD DE BUENOS AIRES,02111001,0202674,020267400,JARDIN MODELO HERMANO SOL,CONDARCO 1652 VILLA SANTA RITA ,C1416,011,4585-7694,INFOHERMANOSOL@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202676,020267600,JARDIN DE INFANTES ESTRELLITA,CONESA 3758 SAAVEDRA ,C1429,011,4701-5406,JARDINESTRELLITA@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 13,02113,CIUDAD DE BUENOS AIRES,02113001,0202678,020267800,BLOOMFIELD KINDERGARTEN,ECHEVERRIA 3024 BELGRANO ,C1428,011,4706-2365,JARDINBLOOMFIELD@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202679,020267900,EL JARDIN DE MONI,MILLER 2348 VILLA URQUIZA ,C1431,011,4522-0701,INFO@ELJARDINDEMONI.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 5,02105,CIUDAD DE BUENOS AIRES,02105001,0202680,020268000,CREMA Y CHOCOLATE,CASTRO BARROS 979 BOEDO ,C1217,011,4932-9447,JARDINCREMAYCHOCOLATE@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 10,02110,CIUDAD DE BUENOS AIRES,02110001,0202682,020268200,EL JARDIN DE LOS COLORES,BOGOTA 4081 FLORESTA ,C1407,011,4671-4580,JARDINDELOSCOLORES@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202683,020268300,HERMANOS FELICES,YERBAL 872 CABALLITO ,C1439,011,4433-3922,JARDINYERBAL@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 13,02113,CIUDAD DE BUENOS AIRES,02113001,0202684,020268400,ESCUELA INFANTIL LA LUNA Y EL SOL,BLANCO ENCALADA 2650 BELGRANO ,C1428,011,4783-6623,escuelalalunayelsol@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 5,02105,CIUDAD DE BUENOS AIRES,02105001,0202686,020268600,VEO VEO,PANAMA 942 ALMAGRO ,C1185,011,4866-2050,VEOVEOJARDIN@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 4,02104,CIUDAD DE BUENOS AIRES,02104001,0202689,020268900,ENANITOS REVOLTOSOS,MANUEL J. SAMPERIO 958 BARRACAS ,C1270,011,4307-2908,ENANITOSREVOLTOSOS@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 8,02108,CIUDAD DE BUENOS AIRES,02108001,0202690,020269000,OLIDEN GARDEN,OLIDEN 4338 VILLA LUGANO ,C1439,011,4638-6213,OLIDENGARDEN@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202691,020269100,JARDIN DEL TIEMPO,PAYSANDU 942 CABALLITO ,C1405,011,4582-9003,INFO@JARDINDELTIEMPO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202692,020269200,MUNDO NIÑOS,HORTIGUERA 336 CABALLITO ,C1406,011,4432-9347,LEATHERSTYLE@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 5,02105,CIUDAD DE BUENOS AIRES,02105001,0202693,020269300,TIERRA DE AVENTURAS,JOSE MARMOL 345 ALMAGRO ,C1183,011,4958-0401/3967-4887,TIERRADEAVENTURAS@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 1,02101,CIUDAD DE BUENOS AIRES,02101001,0202694,020269400,LA MONEDITA,PABLO TEODORO CABO FELS 330 RETIRO CASA DE LA MONEDA Avda. AntArtida Argentina 2085,C1104,011,4314-0563,LAMONEDITA2011@HOTMAIL.COM/LAMONEDITA@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 12,02112,CIUDAD DE BUENOS AIRES,02112001,0202696,020269600,EL JARDIN DEL FONDO,DIAZ COLODRERO 3030 VILLA URQUIZA ,C1431,011,4541-7042,JARDINDELFONDO@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 6,02106,CIUDAD DE BUENOS AIRES,02106001,0202698,020269800,JARDIN DE INFANTES MODELO,AVDA. RIVADAVIA 6060 CABALLITO ,C1406,011,4433-4701,JARDIN_MODELO06@YAHOO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 7,02107,CIUDAD DE BUENOS AIRES,02107001,0202700,020270000,EL PAYASO,PAEZ 2870 FLORES ,C1406,011,4611-9778,INFO@JARDINELPAYASO.COM.AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
Ciudad de Buenos Aires,Privado,Urbano,Comuna 14,02114,CIUDAD DE BUENOS AIRES,02114001,0202701,020270100,ESCUELA INFANTIL CHICOS,JULIAN ALVAREZ 2488 PALERMO ,C1425,011,4823-3826,KIDSESCUELAINFANTIL@LIVE.COM.AR o SECRETARIAONLINE.KIDS@GMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;
